t,robot_id,x,y,state,held_item,path_length,local_density_3,local_density_5,stuck_duration,collision_vertex,collision_edge,is_stuck,is_deadlocked
63,29,9,16,IN_PROGRESS,1,22,6,8,36,0,0,1,1
63,30,8,16,IN_PROGRESS,0,3,7,7,42,0,0,1,1
63,31,7,17,IN_PROGRESS,1,5,6,7,34,0,0,1,1
63,32,12,8,IN_PROGRESS,0,2,1,1,44,0,0,1,1
63,33,14,16,IN_PROGRESS,1,13,1,2,49,0,0,1,1
63,34,14,15,IN_PROGRESS,1,0,1,3,0,0,0,0,0
63,35,12,20,IN_PROGRESS,0,5,0,0,0,0,0,0,0
63,36,16,22,IN_PROGRESS,0,0,2,3,0,0,0,0,0
63,37,19,15,IN_PROGRESS,1,0,2,3,0,0,0,0,0
63,38,18,22,IN_PROGRESS,0,0,3,4,0,0,0,0,0
63,39,19,22,IN_PROGRESS,0,6,3,4,52,0,0,1,1
63,40,20,22,IN_PROGRESS,0,11,3,4,52,0,0,1,1
63,41,21,15,IN_PROGRESS,1,0,2,2,0,0,0,0,0
63,42,20,15,IN_PROGRESS,1,21,2,2,47,0,0,1,1
63,43,23,22,IN_PROGRESS,0,0,1,3,0,0,0,0,0
64,0,5,8,IN_PROGRESS,1,0,2,2,0,0,0,0,0
64,1,3,1,IN_PROGRESS,0,0,4,7,0,0,0,0,0
64,2,4,1,IN_PROGRESS,0,6,5,8,53,0,0,1,1
64,3,5,1,IN_PROGRESS,0,8,6,9,53,0,0,1,1
64,4,1,1,IN_PROGRESS,0,5,3,4,31,0,0,1,1
64,5,7,2,IN_PROGRESS,0,1,4,7,11,0,0,1,1
64,6,8,1,IN_PROGRESS,0,0,5,8,0,0,0,0,0
64,7,9,1,IN_PROGRESS,0,0,4,8,0,0,0,0,0
64,8,10,1,IN_PROGRESS,0,10,4,8,53,0,0,1,1
64,9,2,1,IN_PROGRESS,0,9,4,5,33,0,0,1,1
64,10,11,8,IN_PROGRESS,1,0,1,1,0,0,0,0,0
64,11,13,1,IN_PROGRESS,0,0,4,6,0,0,0,0,0
64,12,14,1,IN_PROGRESS,0,9,3,5,53,0,0,1,1
64,13,15,1,IN_PROGRESS,0,11,3,6,53,0,0,1,1
64,14,16,5,IN_PROGRESS,1,9,2,5,45,0,0,1,1
64,15,7,1,IN_PROGRESS,0,10,6,8,15,0,0,1,1
64,16,16,1,IN_PROGRESS,0,11,3,7,53,0,0,1,1
64,17,17,5,IN_PROGRESS,1,16,2,4,45,0,0,1,1
64,18,17,4,IN_PROGRESS,0,15,2,5,19,0,0,1,1
64,19,21,1,IN_PROGRESS,0,0,1,3,0,0,0,0,0
64,20,21,5,IN_PROGRESS,1,0,0,5,0,0,0,0,0
64,21,22,1,IN_PROGRESS,0,16,1,2,47,0,0,1,1
64,22,8,15,IN_PROGRESS,0,7,7,7,45,0,0,1,1
64,23,4,8,IN_PROGRESS,0,15,2,2,42,0,0,1,1
64,24,3,8,IN_PROGRESS,0,1,2,2,42,0,0,1,1
64,25,7,14,IN_PROGRESS,0,10,6,7,27,0,0,1,1
64,26,7,15,IN_PROGRESS,0,8,7,7,33,0,0,1,1
64,27,7,16,IN_PROGRESS,0,6,7,7,36,0,0,1,1
64,28,9,15,IN_PROGRESS,1,7,6,8,31,0,0,1,1
64,29,9,16,IN_PROGRESS,1,22,6,8,37,0,0,1,1
64,30,8,16,IN_PROGRESS,0,3,7,7,43,0,0,1,1
64,31,7,17,IN_PROGRESS,1,5,6,7,35,0,0,1,1
64,32,12,8,IN_PROGRESS,0,2,1,1,45,0,0,1,1
64,33,14,16,IN_PROGRESS,1,13,1,2,50,0,0,1,1
64,34,14,15,IN_PROGRESS,1,0,1,3,0,0,0,0,0
64,35,12,21,IN_PROGRESS,0,4,0,1,0,0,0,0,0
64,36,16,22,IN_PROGRESS,0,0,2,4,0,0,0,0,0
64,37,19,15,IN_PROGRESS,1,0,2,3,0,0,0,0,0
64,38,18,22,IN_PROGRESS,0,0,3,4,0,0,0,0,0
64,39,19,22,IN_PROGRESS,0,6,3,4,53,0,0,1,1
64,40,20,22,IN_PROGRESS,0,11,3,4,53,0,0,1,1
64,41,21,15,IN_PROGRESS,1,0,2,2,0,0,0,0,0
64,42,20,15,IN_PROGRESS,1,21,2,2,48,0,0,1,1
64,43,23,22,IN_PROGRESS,0,0,1,3,0,0,0,0,0
65,0,5,8,IN_PROGRESS,1,0,2,2,0,0,0,0,0
65,1,3,1,IN_PROGRESS,0,0,4,7,0,0,0,0,0
65,2,4,1,IN_PROGRESS,0,6,5,8,54,0,0,1,1
65,3,5,1,IN_PROGRESS,0,8,6,9,54,0,0,1,1
65,4,1,1,IN_PROGRESS,0,5,3,4,32,0,0,1,1
65,5,7,2,IN_PROGRESS,0,1,4,7,12,0,0,1,1
65,6,8,1,IN_PROGRESS,0,0,5,8,0,0,0,0,0
65,7,9,1,IN_PROGRESS,0,0,4,8,0,0,0,0,0
65,8,10,1,IN_PROGRESS,0,10,4,8,54,0,0,1,1
65,9,2,1,IN_PROGRESS,0,9,4,5,34,0,0,1,1
65,10,11,8,IN_PROGRESS,1,0,1,1,0,0,0,0,0
65,11,13,1,IN_PROGRESS,0,0,4,6,0,0,0,0,0
65,12,14,1,IN_PROGRESS,0,9,3,5,54,0,0,1,1
65,13,15,1,IN_PROGRESS,0,11,3,6,54,0,0,1,1
65,14,16,5,IN_PROGRESS,1,9,2,5,46,0,0,1,1
65,15,7,1,IN_PROGRESS,0,10,6,8,16,0,0,1,1
65,16,16,1,IN_PROGRESS,0,11,3,7,54,0,0,1,1
65,17,17,5,IN_PROGRESS,1,16,2,4,46,0,0,1,1
65,18,17,4,IN_PROGRESS,0,15,2,5,20,0,0,1,1
65,19,21,1,IN_PROGRESS,0,0,1,3,0,0,0,0,0
65,20,21,5,IN_PROGRESS,1,0,0,5,0,0,0,0,0
65,21,22,1,IN_PROGRESS,0,16,1,2,48,0,0,1,1
65,22,8,15,IN_PROGRESS,0,7,7,7,46,0,0,1,1
65,23,4,8,IN_PROGRESS,0,15,2,2,43,0,0,1,1
65,24,3,8,IN_PROGRESS,0,1,2,2,43,0,0,1,1
65,25,7,14,IN_PROGRESS,0,10,6,7,28,0,0,1,1
65,26,7,15,IN_PROGRESS,0,8,7,7,34,0,0,1,1
65,27,7,16,IN_PROGRESS,0,6,7,7,37,0,0,1,1
65,28,9,15,IN_PROGRESS,1,7,6,8,32,0,0,1,1
65,29,9,16,IN_PROGRESS,1,22,6,8,38,0,0,1,1
65,30,8,16,IN_PROGRESS,0,3,7,7,44,0,0,1,1
65,31,7,17,IN_PROGRESS,1,5,6,7,36,0,0,1,1
65,32,12,8,IN_PROGRESS,0,2,1,1,46,0,0,1,1
65,33,14,16,IN_PROGRESS,1,13,1,2,51,0,0,1,1
65,34,14,15,IN_PROGRESS,1,0,1,3,0,0,0,0,0
65,35,12,22,IN_PROGRESS,0,3,0,1,0,0,0,0,0
65,36,16,22,IN_PROGRESS,0,0,2,4,0,0,0,0,0
65,37,19,15,IN_PROGRESS,1,0,2,3,0,0,0,0,0
65,38,18,22,IN_PROGRESS,0,0,3,4,0,0,0,0,0
65,39,19,22,IN_PROGRESS,0,6,3,4,54,0,0,1,1
65,40,20,22,IN_PROGRESS,0,11,3,4,54,0,0,1,1
65,41,21,15,IN_PROGRESS,1,0,2,2,0,0,0,0,0
65,42,20,15,IN_PROGRESS,1,21,2,2,49,0,0,1,1
65,43,23,22,IN_PROGRESS,0,0,1,3,0,0,0,0,0
66,0,5,8,IN_PROGRESS,1,0,2,2,0,0,0,0,0
66,1,3,1,IN_PROGRESS,0,0,4,7,0,0,0,0,0
66,2,4,1,IN_PROGRESS,0,6,5,8,55,0,0,1,1
66,3,5,1,IN_PROGRESS,0,8,6,9,55,0,0,1,1
66,4,1,1,IN_PROGRESS,0,5,3,4,33,0,0,1,1
66,5,7,2,IN_PROGRESS,0,1,4,7,13,0,0,1,1
66,6,8,1,IN_PROGRESS,0,0,5,8,0,0,0,0,0
66,7,9,1,IN_PROGRESS,0,0,4,8,0,0,0,0,0
66,8,10,1,IN_PROGRESS,0,10,4,8,55,0,0,1,1
66,9,2,1,IN_PROGRESS,0,9,4,5,35,0,0,1,1
66,10,11,8,IN_PROGRESS,1,0,1,1,0,0,0,0,0
66,11,13,1,IN_PROGRESS,0,0,4,6,0,0,0,0,0
66,12,14,1,IN_PROGRESS,0,9,3,5,55,0,0,1,1
66,13,15,1,IN_PROGRESS,0,11,3,6,55,0,0,1,1
66,14,16,5,IN_PROGRESS,1,9,2,5,47,0,0,1,1
66,15,7,1,IN_PROGRESS,0,10,6,8,17,0,0,1,1
66,16,16,1,IN_PROGRESS,0,11,3,7,55,0,0,1,1
66,17,17,5,IN_PROGRESS,1,16,2,4,47,0,0,1,1
66,18,17,4,IN_PROGRESS,0,15,2,5,21,0,0,1,1
66,19,21,1,IN_PROGRESS,0,0,1,3,0,0,0,0,0
66,20,21,5,IN_PROGRESS,1,0,0,5,0,0,0,0,0
66,21,22,1,IN_PROGRESS,0,16,1,2,49,0,0,1,1
66,22,8,15,IN_PROGRESS,0,7,7,7,47,0,0,1,1
66,23,4,8,IN_PROGRESS,0,15,2,2,44,0,0,1,1
66,24,3,8,IN_PROGRESS,0,1,2,2,44,0,0,1,1
66,25,7,14,IN_PROGRESS,0,10,6,7,29,0,0,1,1
66,26,7,15,IN_PROGRESS,0,8,7,7,35,0,0,1,1
66,27,7,16,IN_PROGRESS,0,6,7,7,38,0,0,1,1
66,28,9,15,IN_PROGRESS,1,7,6,8,33,0,0,1,1
66,29,9,16,IN_PROGRESS,1,22,6,8,39,0,0,1,1
66,30,8,16,IN_PROGRESS,0,3,7,7,45,0,0,1,1
66,31,7,17,IN_PROGRESS,1,5,6,7,37,0,0,1,1
66,32,12,8,IN_PROGRESS,0,2,1,1,47,0,0,1,1
66,33,14,16,IN_PROGRESS,1,13,1,2,52,0,0,1,1
66,34,14,15,IN_PROGRESS,1,0,1,3,0,0,0,0,0
66,35,13,22,IN_PROGRESS,0,2,1,2,0,0,0,0,0
66,36,16,22,IN_PROGRESS,0,0,3,4,0,0,0,0,0
66,37,19,15,IN_PROGRESS,1,0,2,3,0,0,0,0,0
66,38,18,22,IN_PROGRESS,0,0,3,5,0,0,0,0,0
66,39,19,22,IN_PROGRESS,0,6,3,4,55,0,0,1,1
66,40,20,22,IN_PROGRESS,0,11,3,4,55,0,0,1,1
66,41,21,15,IN_PROGRESS,1,0,2,2,0,0,0,0,0
66,42,20,15,IN_PROGRESS,1,21,2,2,50,0,0,1,1
66,43,23,22,IN_PROGRESS,0,0,1,3,0,0,0,0,0
67,0,5,8,IN_PROGRESS,1,0,2,2,0,0,0,0,0
67,1,3,1,IN_PROGRESS,0,0,4,7,0,0,0,0,0
67,2,4,1,IN_PROGRESS,0,6,5,8,56,0,0,1,1
67,3,5,1,IN_PROGRESS,0,8,6,9,56,0,0,1,1
67,4,1,1,IN_PROGRESS,0,5,3,4,34,0,0,1,1
67,5,7,2,IN_PROGRESS,0,1,4,7,14,0,0,1,1
67,6,8,1,IN_PROGRESS,0,0,5,8,0,0,0,0,0
67,7,9,1,IN_PROGRESS,0,0,4,8,0,0,0,0,0
67,8,10,1,IN_PROGRESS,0,10,4,8,56,0,0,1,1
67,9,2,1,IN_PROGRESS,0,9,4,5,36,0,0,1,1
67,10,11,8,IN_PROGRESS,1,0,1,1,0,0,0,0,0
67,11,13,1,IN_PROGRESS,0,0,4,6,0,0,0,0,0
67,12,14,1,IN_PROGRESS,0,9,3,5,56,0,0,1,1
67,13,15,1,IN_PROGRESS,0,11,3,6,56,0,0,1,1
67,14,16,5,IN_PROGRESS,1,9,2,5,48,0,0,1,1
67,15,7,1,IN_PROGRESS,0,10,6,8,18,0,0,1,1
67,16,16,1,IN_PROGRESS,0,11,3,7,56,0,0,1,1
67,17,17,5,IN_PROGRESS,1,16,2,4,48,0,0,1,1
67,18,17,4,IN_PROGRESS,0,15,2,5,22,0,0,1,1
67,19,21,1,IN_PROGRESS,0,0,1,3,0,0,0,0,0
67,20,21,5,IN_PROGRESS,1,0,0,5,0,0,0,0,0
67,21,22,1,IN_PROGRESS,0,16,1,2,50,0,0,1,1
67,22,8,15,IN_PROGRESS,0,7,7,7,48,0,0,1,1
67,23,4,8,IN_PROGRESS,0,15,2,2,45,0,0,1,1
67,24,3,8,IN_PROGRESS,0,1,2,2,45,0,0,1,1
67,25,7,14,IN_PROGRESS,0,10,6,7,30,0,0,1,1
67,26,7,15,IN_PROGRESS,0,8,7,7,36,0,0,1,1
67,27,7,16,IN_PROGRESS,0,6,7,7,39,0,0,1,1
67,28,9,15,IN_PROGRESS,1,7,6,8,34,0,0,1,1
67,29,9,16,IN_PROGRESS,1,22,6,8,40,0,0,1,1
67,30,8,16,IN_PROGRESS,0,3,7,7,46,0,0,1,1
67,31,7,17,IN_PROGRESS,1,5,6,7,38,0,0,1,1
67,32,12,8,IN_PROGRESS,0,2,1,1,48,0,0,1,1
67,33,14,16,IN_PROGRESS,1,13,1,2,53,0,0,1,1
67,34,14,15,IN_PROGRESS,1,0,1,3,0,0,0,0,0
67,35,14,22,IN_PROGRESS,0,1,1,3,0,0,0,0,0
67,36,16,22,IN_PROGRESS,0,0,3,4,0,0,0,0,0
67,37,19,15,IN_PROGRESS,1,0,2,3,0,0,0,0,0
67,38,18,22,IN_PROGRESS,0,0,3,5,0,0,0,0,0
67,39,19,22,IN_PROGRESS,0,6,3,5,56,0,0,1,1
67,40,20,22,IN_PROGRESS,0,11,3,4,56,0,0,1,1
67,41,21,15,IN_PROGRESS,1,0,2,2,0,0,0,0,0
67,42,20,15,IN_PROGRESS,1,22,2,2,51,0,0,1,1
67,43,23,22,IN_PROGRESS,0,0,1,3,0,0,0,0,0
68,0,5,8,IN_PROGRESS,1,0,2,2,0,0,0,0,0
68,1,3,1,IN_PROGRESS,0,0,4,7,0,0,0,0,0
68,2,4,1,IN_PROGRESS,0,6,5,8,57,0,0,1,1
68,3,5,1,IN_PROGRESS,0,8,6,9,57,0,0,1,1
68,4,1,1,IN_PROGRESS,0,5,3,4,35,0,0,1,1
68,5,7,2,IN_PROGRESS,0,1,4,7,15,0,0,1,1
68,6,8,1,IN_PROGRESS,0,0,5,8,0,0,0,0,0
68,7,9,1,IN_PROGRESS,0,0,4,8,0,0,0,0,0
68,8,10,1,IN_PROGRESS,0,10,4,8,57,0,0,1,1
68,9,2,1,IN_PROGRESS,0,9,4,5,37,0,0,1,1
68,10,11,8,IN_PROGRESS,1,0,1,1,0,0,0,0,0
68,11,13,1,IN_PROGRESS,0,0,4,6,0,0,0,0,0
68,12,14,1,IN_PROGRESS,0,9,3,5,57,0,0,1,1
68,13,15,1,IN_PROGRESS,0,11,3,6,57,0,0,1,1
68,14,16,5,IN_PROGRESS,1,9,2,5,49,0,0,1,1
68,15,7,1,IN_PROGRESS,0,10,6,8,19,0,0,1,1
68,16,16,1,IN_PROGRESS,0,11,3,7,57,0,0,1,1
68,17,17,5,IN_PROGRESS,1,16,2,4,49,0,0,1,1
68,18,17,4,IN_PROGRESS,0,15,2,5,23,0,0,1,1
68,19,21,1,IN_PROGRESS,0,0,1,3,0,0,0,0,0
68,20,21,5,IN_PROGRESS,1,0,0,5,0,0,0,0,0
68,21,22,1,IN_PROGRESS,0,16,1,2,51,0,0,1,1
68,22,8,15,IN_PROGRESS,0,7,7,7,49,0,0,1,1
68,23,4,8,IN_PROGRESS,0,15,2,2,46,0,0,1,1
68,24,3,8,IN_PROGRESS,0,1,2,2,46,0,0,1,1
68,25,7,14,IN_PROGRESS,0,10,6,7,31,0,0,1,1
68,26,7,15,IN_PROGRESS,0,8,7,7,37,0,0,1,1
68,27,7,16,IN_PROGRESS,0,6,7,7,40,0,0,1,1
68,28,9,15,IN_PROGRESS,1,7,6,8,35,0,0,1,1
68,29,9,16,IN_PROGRESS,1,22,6,8,41,0,0,1,1
68,30,8,16,IN_PROGRESS,0,3,7,7,47,0,0,1,1
68,31,7,17,IN_PROGRESS,1,5,6,7,39,0,0,1,1
68,32,12,8,IN_PROGRESS,0,2,1,1,49,0,0,1,1
68,33,14,16,IN_PROGRESS,1,13,1,2,54,0,0,1,1
68,34,14,15,IN_PROGRESS,1,0,1,3,0,0,0,0,0
68,35,15,22,IN_PROGRESS,0,0,2,4,0,0,0,0,0
68,36,16,22,IN_PROGRESS,0,0,3,4,0,0,0,0,0
68,37,19,15,IN_PROGRESS,1,0,2,3,0,0,0,0,0
68,38,18,22,IN_PROGRESS,0,0,4,5,0,0,0,0,0
68,39,19,22,IN_PROGRESS,0,6,3,5,57,0,0,1,1
68,40,20,22,IN_PROGRESS,0,11,3,5,57,0,0,1,1
68,41,21,15,IN_PROGRESS,1,0,2,2,0,0,0,0,0
68,42,20,15,IN_PROGRESS,1,21,2,2,52,0,0,1,1
68,43,23,22,IN_PROGRESS,0,0,1,3,0,0,0,0,0
69,0,5,8,IN_PROGRESS,1,0,2,2,0,0,0,0,0
69,1,3,1,IN_PROGRESS,0,0,4,7,0,0,0,0,0
69,2,4,1,IN_PROGRESS,0,6,5,8,58,0,0,1,1
69,3,5,1,IN_PROGRESS,0,8,6,9,58,0,0,1,1
69,4,1,1,IN_PROGRESS,0,5,3,4,36,0,0,1,1
69,5,7,2,IN_PROGRESS,0,1,4,7,16,0,0,1,1
69,6,8,1,IN_PROGRESS,0,0,5,8,0,0,0,0,0
69,7,9,1,IN_PROGRESS,0,0,4,8,0,0,0,0,0
69,8,10,1,IN_PROGRESS,0,10,4,8,58,0,0,1,1
69,9,2,1,IN_PROGRESS,0,9,4,5,38,0,0,1,1
69,10,11,8,IN_PROGRESS,1,0,1,1,0,0,0,0,0
69,11,13,1,IN_PROGRESS,0,0,4,6,0,0,0,0,0
69,12,14,1,IN_PROGRESS,0,9,3,5,58,0,0,1,1
69,13,15,1,IN_PROGRESS,0,11,3,6,58,0,0,1,1
69,14,16,5,IN_PROGRESS,1,9,2,5,50,0,0,1,1
69,15,7,1,IN_PROGRESS,0,10,6,8,20,0,0,1,1
69,16,16,1,IN_PROGRESS,0,11,3,7,58,0,0,1,1
69,17,17,5,IN_PROGRESS,1,16,2,4,50,0,0,1,1
69,18,17,4,IN_PROGRESS,0,15,2,5,24,0,0,1,1
69,19,21,1,IN_PROGRESS,0,0,1,3,0,0,0,0,0
69,20,21,5,IN_PROGRESS,1,0,0,5,0,0,0,0,0
69,21,22,1,IN_PROGRESS,0,16,1,2,52,0,0,1,1
69,22,8,15,IN_PROGRESS,0,7,7,7,50,0,0,1,1
69,23,4,8,IN_PROGRESS,0,15,2,2,47,0,0,1,1
69,24,3,8,IN_PROGRESS,0,1,2,2,47,0,0,1,1
69,25,7,14,IN_PROGRESS,0,10,6,7,32,0,0,1,1
69,26,7,15,IN_PROGRESS,0,8,7,7,38,0,0,1,1
69,27,7,16,IN_PROGRESS,0,6,7,7,41,0,0,1,1
69,28,9,15,IN_PROGRESS,1,7,6,8,36,0,0,1,1
69,29,9,16,IN_PROGRESS,1,22,6,8,42,0,0,1,1
69,30,8,16,IN_PROGRESS,0,3,7,7,48,0,0,1,1
69,31,7,17,IN_PROGRESS,1,5,6,7,40,0,0,1,1
69,32,12,8,IN_PROGRESS,0,2,1,1,50,0,0,1,1
69,33,14,16,IN_PROGRESS,1,13,1,2,55,0,0,1,1
69,34,14,15,IN_PROGRESS,1,0,1,3,0,0,0,0,0
69,35,15,22,IN_PROGRESS,0,0,2,4,0,0,0,0,0
69,36,16,22,IN_PROGRESS,0,0,3,4,0,0,0,0,0
69,37,19,15,IN_PROGRESS,1,0,2,3,0,0,0,0,0
69,38,18,22,IN_PROGRESS,0,0,4,5,0,0,0,0,0
69,39,19,22,IN_PROGRESS,0,6,3,5,58,0,0,1,1
69,40,20,22,IN_PROGRESS,0,11,3,5,58,0,0,1,1
69,41,21,15,IN_PROGRESS,1,0,2,2,0,0,0,0,0
69,42,20,15,IN_PROGRESS,1,21,2,2,53,0,0,1,1
69,43,23,22,IN_PROGRESS,0,0,1,3,0,0,0,0,0
70,0,5,8,IN_PROGRESS,1,0,2,2,0,0,0,0,0
70,1,3,1,IN_PROGRESS,0,0,4,7,0,0,0,0,0
70,2,4,1,IN_PROGRESS,0,6,5,8,59,0,0,1,1
70,3,5,1,IN_PROGRESS,0,8,6,9,59,0,0,1,1
70,4,1,1,IN_PROGRESS,0,5,3,4,37,0,0,1,1
70,5,7,2,IN_PROGRESS,0,1,4,7,17,0,0,1,1
70,6,8,1,IN_PROGRESS,0,0,5,8,0,0,0,0,0
70,7,9,1,IN_PROGRESS,0,0,4,8,0,0,0,0,0
70,8,10,1,IN_PROGRESS,0,10,4,8,59,0,0,1,1
70,9,2,1,IN_PROGRESS,0,9,4,5,39,0,0,1,1
70,10,11,8,IN_PROGRESS,1,0,1,1,0,0,0,0,0
70,11,13,1,IN_PROGRESS,0,0,4,6,0,0,0,0,0
70,12,14,1,IN_PROGRESS,0,9,3,5,59,0,0,1,1
70,13,15,1,IN_PROGRESS,0,11,3,6,59,0,0,1,1
70,14,16,5,IN_PROGRESS,1,9,2,5,51,0,0,1,1
70,15,7,1,IN_PROGRESS,0,10,6,8,21,0,0,1,1
70,16,16,1,IN_PROGRESS,0,11,3,7,59,0,0,1,1
70,17,17,5,IN_PROGRESS,1,16,2,4,51,0,0,1,1
70,18,17,4,IN_PROGRESS,0,15,2,5,25,0,0,1,1
70,19,21,1,IN_PROGRESS,0,0,1,3,0,0,0,0,0
70,20,21,5,IN_PROGRESS,1,0,0,5,0,0,0,0,0
70,21,22,1,IN_PROGRESS,0,16,1,2,53,0,0,1,1
70,22,8,15,IN_PROGRESS,0,7,7,7,51,0,0,1,1
70,23,4,8,IN_PROGRESS,0,15,2,2,48,0,0,1,1
70,24,3,8,IN_PROGRESS,0,1,2,2,48,0,0,1,1
70,25,7,14,IN_PROGRESS,0,10,6,7,33,0,0,1,1
70,26,7,15,IN_PROGRESS,0,8,7,7,39,0,0,1,1
70,27,7,16,IN_PROGRESS,0,6,7,7,42,0,0,1,1
70,28,9,15,IN_PROGRESS,1,7,6,8,37,0,0,1,1
70,29,9,16,IN_PROGRESS,1,22,6,8,43,0,0,1,1
70,30,8,16,IN_PROGRESS,0,3,7,7,49,0,0,1,1
70,31,7,17,IN_PROGRESS,1,5,6,7,41,0,0,1,1
70,32,12,8,IN_PROGRESS,0,2,1,1,51,0,0,1,1
70,33,14,16,IN_PROGRESS,1,13,1,2,56,0,0,1,1
70,34,14,15,IN_PROGRESS,1,0,1,3,0,0,0,0,0
70,35,15,22,IN_PROGRESS,0,0,2,4,0,0,0,0,0
70,36,16,22,IN_PROGRESS,0,0,3,4,0,0,0,0,0
70,37,19,15,IN_PROGRESS,1,0,2,3,0,0,0,0,0
70,38,18,22,IN_PROGRESS,0,0,4,5,0,0,0,0,0
70,39,19,22,IN_PROGRESS,0,6,3,5,59,0,0,1,1
70,40,20,22,IN_PROGRESS,0,11,3,5,59,0,0,1,1
70,41,21,15,IN_PROGRESS,1,0,2,2,0,0,0,0,0
70,42,20,15,IN_PROGRESS,1,21,2,2,54,0,0,1,1
70,43,23,22,IN_PROGRESS,0,0,1,3,0,0,0,0,0
71,0,5,8,IN_PROGRESS,1,0,2,2,0,0,0,0,0
71,1,3,1,IN_PROGRESS,0,0,4,7,0,0,0,0,0
71,2,4,1,IN_PROGRESS,0,6,5,8,60,0,0,1,1
71,3,5,1,IN_PROGRESS,0,8,6,9,60,0,0,1,1
71,4,1,1,IN_PROGRESS,0,5,3,4,38,0,0,1,1
71,5,7,2,IN_PROGRESS,0,1,4,7,18,0,0,1,1
71,6,8,1,IN_PROGRESS,0,0,5,8,0,0,0,0,0
71,7,9,1,IN_PROGRESS,0,0,4,8,0,0,0,0,0
71,8,10,1,IN_PROGRESS,0,10,4,8,60,0,0,1,1
71,9,2,1,IN_PROGRESS,0,9,4,5,40,0,0,1,1
71,10,11,8,IN_PROGRESS,1,0,1,1,0,0,0,0,0
71,11,13,1,IN_PROGRESS,0,0,4,6,0,0,0,0,0
71,12,14,1,IN_PROGRESS,0,9,3,5,60,0,0,1,1
71,13,15,1,IN_PROGRESS,0,11,3,6,60,0,0,1,1
71,14,16,5,IN_PROGRESS,1,9,2,5,52,0,0,1,1
71,15,7,1,IN_PROGRESS,0,10,6,8,22,0,0,1,1
71,16,16,1,IN_PROGRESS,0,11,3,7,60,0,0,1,1
71,17,17,5,IN_PROGRESS,1,16,2,4,52,0,0,1,1
71,18,17,4,IN_PROGRESS,0,15,2,5,26,0,0,1,1
71,19,21,1,IN_PROGRESS,0,0,1,3,0,0,0,0,0
71,20,21,5,IN_PROGRESS,1,0,0,5,0,0,0,0,0
71,21,22,1,IN_PROGRESS,0,16,1,2,54,0,0,1,1
71,22,8,15,IN_PROGRESS,0,7,7,7,52,0,0,1,1
71,23,4,8,IN_PROGRESS,0,15,2,2,49,0,0,1,1
71,24,3,8,IN_PROGRESS,0,1,2,2,49,0,0,1,1
71,25,7,14,IN_PROGRESS,0,10,6,7,34,0,0,1,1
71,26,7,15,IN_PROGRESS,0,8,7,7,40,0,0,1,1
71,27,7,16,IN_PROGRESS,0,6,7,7,43,0,0,1,1
71,28,9,15,IN_PROGRESS,1,7,6,8,38,0,0,1,1
71,29,9,16,IN_PROGRESS,1,22,6,8,44,0,0,1,1
71,30,8,16,IN_PROGRESS,0,3,7,7,50,0,0,1,1
71,31,7,17,IN_PROGRESS,1,5,6,7,42,0,0,1,1
71,32,12,8,IN_PROGRESS,0,2,1,1,52,0,0,1,1
71,33,14,16,IN_PROGRESS,1,13,1,2,57,0,0,1,1
71,34,14,15,IN_PROGRESS,1,0,1,3,0,0,0,0,0
71,35,15,22,IN_PROGRESS,0,0,2,4,0,0,0,0,0
71,36,16,22,IN_PROGRESS,0,0,3,4,0,0,0,0,0
71,37,19,15,IN_PROGRESS,1,0,2,3,0,0,0,0,0
71,38,18,22,IN_PROGRESS,0,0,4,5,0,0,0,0,0
71,39,19,22,IN_PROGRESS,0,6,3,5,60,0,0,1,1
71,40,20,22,IN_PROGRESS,0,11,3,5,60,0,0,1,1
71,41,21,15,IN_PROGRESS,1,0,2,2,0,0,0,0,0
71,42,20,15,IN_PROGRESS,1,21,2,2,55,0,0,1,1
71,43,23,22,IN_PROGRESS,0,0,1,3,0,0,0,0,0
72,0,5,8,IN_PROGRESS,1,0,2,2,0,0,0,0,0
72,1,3,1,IN_PROGRESS,0,0,4,7,0,0,0,0,0
72,2,4,1,IN_PROGRESS,0,6,5,8,61,0,0,1,1
72,3,5,1,IN_PROGRESS,0,8,6,9,61,0,0,1,1
72,4,1,1,IN_PROGRESS,0,5,3,4,39,0,0,1,1
72,5,7,2,IN_PROGRESS,0,1,4,7,19,0,0,1,1
72,6,8,1,IN_PROGRESS,0,0,5,8,0,0,0,0,0
72,7,9,1,IN_PROGRESS,0,0,4,8,0,0,0,0,0
72,8,10,1,IN_PROGRESS,0,10,4,8,61,0,0,1,1
72,9,2,1,IN_PROGRESS,0,9,4,5,41,0,0,1,1
72,10,11,8,IN_PROGRESS,1,0,1,1,0,0,0,0,0
72,11,13,1,IN_PROGRESS,0,0,4,6,0,0,0,0,0
72,12,14,1,IN_PROGRESS,0,9,3,5,61,0,0,1,1
72,13,15,1,IN_PROGRESS,0,11,3,6,61,0,0,1,1
72,14,16,5,IN_PROGRESS,1,9,2,5,53,0,0,1,1
72,15,7,1,IN_PROGRESS,0,10,6,8,23,0,0,1,1
72,16,16,1,IN_PROGRESS,0,11,3,7,61,0,0,1,1
72,17,17,5,IN_PROGRESS,1,16,2,4,53,0,0,1,1
72,18,17,4,IN_PROGRESS,0,15,2,5,27,0,0,1,1
72,19,21,1,IN_PROGRESS,0,0,1,3,0,0,0,0,0
